OrderId,CustomerId,EmployeeId,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
10670,25,4,2021-03-19 08:20:21.973,2021-04-16 08:20:21.973,2021-03-21 08:20:21.973,1,203.48,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany
10671,26,1,2021-03-20 08:20:21.973,2021-04-17 08:20:21.973,2021-03-27 08:20:21.973,1,30.34,France restauration,"54, rue Royale",Nantes,NULL,44000,France
10672,5,9,2021-03-20 08:20:21.973,2021-04-03 08:20:21.973,2021-03-29 08:20:21.973,2,95.75,Berglunds snabbköp,Berguvsvägen 8,Luleå,NULL,S-958 22,Sweden
10673,90,2,2021-03-21 08:20:21.973,2021-04-18 08:20:21.973,2021-03-22 08:20:21.973,1,22.76,Wilman Kala,Keskuskatu 45,Helsinki,NULL,21240,Finland
10674,38,4,2021-03-21 08:20:21.973,2021-04-18 08:20:21.973,2021-04-02 08:20:21.973,2,0.90,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10675,25,5,2021-03-22 08:20:21.973,2021-04-19 08:20:21.973,2021-03-26 08:20:21.973,2,31.85,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany
10676,80,2,2021-03-25 08:20:21.973,2021-04-22 08:20:21.973,2021-04-01 08:20:21.973,2,2.01,Tortuga Restaurante,Avda. Azteca 123,México D.F.,NULL,05033,Mexico
10677,3,1,2021-03-25 08:20:21.987,2021-04-22 08:20:21.987,2021-03-29 08:20:21.987,3,4.03,Antonio Moreno Taquería,Mataderos 2312,México D.F.,NULL,05023,Mexico
10678,71,7,2021-03-26 08:20:21.987,2021-04-23 08:20:21.987,2021-04-18 08:20:21.987,3,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10679,7,8,2021-03-26 08:20:21.987,2021-04-23 08:20:21.987,2021-04-02 08:20:21.987,3,27.94,Blondel père et fils,"24, place Kléber",Strasbourg,NULL,67000,France
10680,55,1,2021-03-27 08:20:21.987,2021-04-24 08:20:21.987,2021-03-29 08:20:21.987,1,26.61,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10681,32,3,2021-03-28 08:20:21.987,2021-04-25 08:20:21.987,2021-04-02 08:20:21.987,3,76.13,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10682,3,3,2021-03-28 08:20:21.987,2021-04-25 08:20:21.987,2021-04-03 08:20:21.987,2,36.13,Antonio Moreno Taquería,Mataderos 2312,México D.F.,NULL,05023,Mexico
10683,18,2,2021-03-29 08:20:21.987,2021-04-26 08:20:21.987,2021-04-03 08:20:21.987,1,4.40,Du monde entier,"67, rue des Cinquante Otages",Nantes,NULL,44000,France
10684,56,3,2021-03-29 08:20:21.987,2021-04-26 08:20:21.987,2021-04-02 08:20:21.987,1,145.63,Ottilies Käseladen,Mehrheimerstr. 369,Köln,NULL,50739,Germany
10685,31,4,2021-04-01 08:20:21.987,2021-04-15 08:20:21.987,2021-04-05 08:20:21.987,2,33.75,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10686,59,2,2021-04-02 08:20:21.987,2021-04-30 08:20:21.987,2021-04-10 08:20:21.987,1,96.50,Piccolo und mehr,Geislweg 14,Salzburg,NULL,5020,Austria
10687,37,9,2021-04-02 08:20:21.987,2021-04-30 08:20:21.987,2021-05-02 08:20:21.987,2,296.43,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10688,83,4,2021-04-03 08:20:21.987,2021-04-17 08:20:21.987,2021-04-09 08:20:21.987,2,299.09,Vaffeljernet,Smagsloget 45,Århus,NULL,8200,Denmark
10689,5,1,2021-04-03 08:20:21.987,2021-05-01 08:20:21.987,2021-04-09 08:20:21.987,2,13.42,Berglunds snabbköp,Berguvsvägen 8,Luleå,NULL,S-958 22,Sweden
10690,34,1,2021-04-04 08:20:22.003,2021-05-02 08:20:22.003,2021-04-05 08:20:22.003,1,15.80,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10691,63,2,2021-04-05 08:20:22.003,2021-05-17 08:20:22.003,2021-04-24 08:20:22.003,2,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany
10692,1,4,2021-04-05 08:20:22.003,2021-05-03 08:20:22.003,2021-04-15 08:20:22.003,2,61.02,Alfred's Futterkiste,Obere Str. 57,Berlin,NULL,12209,Germany
10693,89,3,2021-04-08 08:20:22.003,2021-04-22 08:20:22.003,2021-04-12 08:20:22.003,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10694,63,8,2021-04-08 08:20:22.003,2021-05-06 08:20:22.003,2021-04-11 08:20:22.003,3,398.36,QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany
10695,90,7,2021-04-09 08:20:22.003,2021-05-21 08:20:22.003,2021-04-16 08:20:22.003,1,16.72,Wilman Kala,Keskuskatu 45,Helsinki,NULL,21240,Finland
10696,89,8,2021-04-10 08:20:22.003,2021-05-22 08:20:22.003,2021-04-16 08:20:22.003,3,102.55,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10697,47,3,2021-04-10 08:20:22.003,2021-05-08 08:20:22.003,2021-04-16 08:20:22.003,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10698,20,4,2021-04-11 08:20:22.003,2021-05-09 08:20:22.003,2021-04-19 08:20:22.003,1,272.47,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10699,52,3,2021-04-11 08:20:22.003,2021-05-09 08:20:22.003,2021-04-15 08:20:22.003,3,0.58,Morgenstern Gesundkost,Heerstr. 22,Leipzig,NULL,04179,Germany
10700,71,3,2021-04-12 08:20:22.003,2021-05-10 08:20:22.003,2021-04-18 08:20:22.003,1,65.10,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10701,37,6,2021-04-15 08:20:22.003,2021-04-29 08:20:22.003,2021-04-17 08:20:22.003,3,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10702,1,4,2021-04-15 08:20:22.003,2021-05-27 08:20:22.003,2021-04-23 08:20:22.003,1,23.94,Alfred's Futterkiste,Obere Str. 57,Berlin,NULL,12209,Germany
10703,24,6,2021-04-16 08:20:22.003,2021-05-14 08:20:22.003,2021-04-22 08:20:22.003,2,152.30,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10704,62,6,2021-04-16 08:20:22.020,2021-05-14 08:20:22.020,2021-05-10 08:20:22.020,1,4.78,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10705,35,9,2021-04-17 08:20:22.020,2021-05-15 08:20:22.020,2021-05-21 08:20:22.020,2,3.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10706,55,8,2021-04-18 08:20:22.020,2021-05-16 08:20:22.020,2021-04-23 08:20:22.020,3,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10707,4,4,2021-04-18 08:20:22.020,2021-05-02 08:20:22.020,2021-04-25 08:20:22.020,3,21.74,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10708,77,6,2021-04-19 08:20:22.020,2021-05-31 08:20:22.020,2021-05-08 08:20:22.020,2,2.96,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA
10709,31,1,2021-04-19 08:20:22.020,2021-05-17 08:20:22.020,2021-05-23 08:20:22.020,3,210.80,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10710,27,1,2021-04-22 08:20:22.020,2021-05-20 08:20:22.020,2021-04-25 08:20:22.020,1,4.98,Franchi S.p.A.,Via Monte Bianco 34,Torino,NULL,10100,Italy
10711,71,5,2021-04-23 08:20:22.020,2021-06-04 08:20:22.020,2021-05-01 08:20:22.020,2,52.41,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10712,37,3,2021-04-23 08:20:22.020,2021-05-21 08:20:22.020,2021-05-03 08:20:22.020,1,89.93,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10713,71,1,2021-04-24 08:20:22.020,2021-05-22 08:20:22.020,2021-04-26 08:20:22.020,1,167.05,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10714,71,5,2021-04-24 08:20:22.020,2021-05-22 08:20:22.020,2021-04-29 08:20:22.020,3,24.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10715,9,3,2021-04-25 08:20:22.020,2021-05-09 08:20:22.020,2021-05-01 08:20:22.020,1,63.20,Bon app',"12, rue des Bouchers",Marseille,NULL,13008,France
10716,64,4,2021-04-26 08:20:22.020,2021-05-24 08:20:22.020,2021-04-29 08:20:22.020,2,22.57,Rancho grande,Av. del Libertador 900,Buenos Aires,NULL,1010,Argentina
10717,25,1,2021-04-26 08:20:22.020,2021-05-24 08:20:22.020,2021-05-01 08:20:22.020,2,59.25,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany
10718,39,1,2021-04-29 08:20:22.020,2021-05-27 08:20:22.020,2021-05-01 08:20:22.020,3,170.88,Königlich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
10719,45,8,2021-04-29 08:20:22.020,2021-05-27 08:20:22.020,2021-05-08 08:20:22.020,2,51.44,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA
10720,61,8,2021-04-30 08:20:22.033,2021-05-14 08:20:22.033,2021-05-08 08:20:22.033,2,9.53,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil
10721,63,5,2021-05-01 08:20:22.033,2021-05-29 08:20:22.033,2021-05-03 08:20:22.033,3,48.92,QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany
10722,71,8,2021-05-01 08:20:22.033,2021-06-12 08:20:22.033,2021-05-07 08:20:22.033,1,74.58,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10723,89,3,2021-05-02 08:20:22.033,2021-05-30 08:20:22.033,2021-05-28 08:20:22.033,1,21.72,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10724,51,8,2021-05-02 08:20:22.033,2021-06-13 08:20:22.033,2021-05-08 08:20:22.033,2,57.75,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
10725,21,4,2021-05-03 08:20:22.033,2021-05-31 08:20:22.033,2021-05-08 08:20:22.033,3,10.83,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil
10726,19,4,2021-05-06 08:20:22.033,2021-05-20 08:20:22.033,2021-06-07 08:20:22.033,1,16.56,Eastern Connection,35 King George,London,NULL,WX3 6FW,UK
10727,66,2,2021-05-06 08:20:22.033,2021-06-03 08:20:22.033,2021-06-07 08:20:22.033,1,89.90,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy
10728,62,4,2021-05-07 08:20:22.033,2021-06-04 08:20:22.033,2021-05-14 08:20:22.033,2,58.33,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10729,47,8,2021-05-07 08:20:22.033,2021-06-18 08:20:22.033,2021-05-17 08:20:22.033,3,141.06,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10730,9,5,2021-05-08 08:20:22.033,2021-06-05 08:20:22.033,2021-05-17 08:20:22.033,1,20.12,Bon app',"12, rue des Bouchers",Marseille,NULL,13008,France
10731,14,7,2021-05-09 08:20:22.033,2021-06-06 08:20:22.033,2021-05-17 08:20:22.033,1,96.65,Chop-suey Chinese,Hauptstr. 31,Bern,NULL,3012,Switzerland
10732,9,3,2021-05-09 08:20:22.033,2021-06-06 08:20:22.033,2021-05-10 08:20:22.033,1,16.97,Bon app',"12, rue des Bouchers",Marseille,NULL,13008,France
10733,5,1,2021-05-10 08:20:22.033,2021-06-07 08:20:22.033,2021-05-13 08:20:22.033,3,110.11,Berglunds snabbköp,Berguvsvägen 8,Luleå,NULL,S-958 22,Sweden
10734,31,2,2021-05-10 08:20:22.033,2021-06-07 08:20:22.033,2021-05-15 08:20:22.033,3,1.63,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10735,45,6,2021-05-13 08:20:22.033,2021-06-10 08:20:22.033,2021-05-24 08:20:22.033,2,45.97,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA
10736,37,9,2021-05-14 08:20:22.050,2021-06-11 08:20:22.050,2021-05-24 08:20:22.050,2,44.10,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10737,85,2,2021-05-14 08:20:22.050,2021-06-11 08:20:22.050,2021-05-21 08:20:22.050,2,7.79,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,NULL,51100,France
10738,74,2,2021-05-15 08:20:22.050,2021-06-12 08:20:22.050,2021-05-21 08:20:22.050,1,2.91,Spécialités du monde,"25, rue Lauriston",Paris,NULL,75016,France
10739,85,3,2021-05-15 08:20:22.050,2021-06-12 08:20:22.050,2021-05-20 08:20:22.050,3,11.08,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,NULL,51100,France
10740,89,4,2021-05-16 08:20:22.050,2021-06-13 08:20:22.050,2021-05-28 08:20:22.050,2,81.88,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10741,4,4,2021-05-17 08:20:22.050,2021-05-31 08:20:22.050,2021-05-21 08:20:22.050,3,10.96,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10742,10,3,2021-05-17 08:20:22.050,2021-06-14 08:20:22.050,2021-05-21 08:20:22.050,3,243.73,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10743,4,1,2021-05-20 08:20:22.050,2021-06-17 08:20:22.050,2021-05-24 08:20:22.050,2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10744,83,6,2021-05-20 08:20:22.050,2021-06-17 08:20:22.050,2021-05-27 08:20:22.050,1,69.19,Vaffeljernet,Smagsloget 45,Århus,NULL,8200,Denmark
10745,63,9,2021-05-21 08:20:22.050,2021-06-18 08:20:22.050,2021-05-30 08:20:22.050,1,3.52,QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany
10746,14,1,2021-05-22 08:20:22.050,2021-06-19 08:20:22.050,2021-05-24 08:20:22.050,3,31.43,Chop-suey Chinese,Hauptstr. 31,Bern,NULL,3012,Switzerland
10747,59,6,2021-05-22 08:20:22.067,2021-06-19 08:20:22.067,2021-05-29 08:20:22.067,1,117.33,Piccolo und mehr,Geislweg 14,Salzburg,NULL,5020,Austria
10748,71,3,2021-05-23 08:20:22.067,2021-06-20 08:20:22.067,2021-05-31 08:20:22.067,1,232.55,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10749,38,4,2021-05-23 08:20:22.067,2021-06-20 08:20:22.067,2021-06-21 08:20:22.067,2,61.53,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10750,87,9,2021-05-24 08:20:22.067,2021-06-21 08:20:22.067,2021-05-27 08:20:22.067,1,79.30,Wartian Herkku,Torikatu 38,Oulu,NULL,90110,Finland
10751,68,3,2021-05-27 08:20:22.067,2021-06-24 08:20:22.067,2021-06-05 08:20:22.067,3,130.79,Richter Supermarkt,Starenweg 5,Genève,NULL,1204,Switzerland
10752,53,2,2021-05-27 08:20:22.067,2021-06-24 08:20:22.067,2021-05-31 08:20:22.067,3,1.39,North/South,South House 300 Queensbridge,London,NULL,SW7 1RZ,UK
10753,27,3,2021-05-28 08:20:22.067,2021-06-25 08:20:22.067,2021-05-30 08:20:22.067,1,7.70,Franchi S.p.A.,Via Monte Bianco 34,Torino,NULL,10100,Italy
10754,49,6,2021-05-28 08:20:22.067,2021-06-25 08:20:22.067,2021-05-30 08:20:22.067,3,2.38,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,NULL,24100,Italy
10755,9,4,2021-05-29 08:20:22.067,2021-06-26 08:20:22.067,2021-05-31 08:20:22.067,2,16.71,Bon app',"12, rue des Bouchers",Marseille,NULL,13008,France
10756,75,8,2021-05-30 08:20:22.067,2021-06-27 08:20:22.067,2021-06-04 08:20:22.067,2,73.21,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10757,71,6,2021-05-30 08:20:22.067,2021-06-27 08:20:22.067,2021-06-17 08:20:22.067,1,8.19,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10758,68,3,2021-05-31 08:20:22.067,2021-06-28 08:20:22.067,2021-06-06 08:20:22.067,3,138.17,Richter Supermarkt,Starenweg 5,Genève,NULL,1204,Switzerland
10759,2,3,2021-05-31 08:20:22.067,2021-06-28 08:20:22.067,2021-06-14 08:20:22.067,3,11.99,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,NULL,05021,Mexico
10760,50,4,2021-06-03 08:20:22.067,2021-07-01 08:20:22.067,2021-06-12 08:20:22.067,1,155.64,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,NULL,B-1180,Belgium
10761,65,5,2021-06-04 08:20:22.067,2021-07-02 08:20:22.067,2021-06-10 08:20:22.067,2,18.66,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10762,24,3,2021-06-04 08:20:22.080,2021-07-02 08:20:22.080,2021-06-11 08:20:22.080,1,328.74,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10763,23,3,2021-06-05 08:20:22.080,2021-07-03 08:20:22.080,2021-06-10 08:20:22.080,3,37.35,Folies gourmandes,"184, chaussée de Tournai",Lille,NULL,59000,France
10764,20,6,2021-06-05 08:20:22.080,2021-07-03 08:20:22.080,2021-06-10 08:20:22.080,3,145.45,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10765,63,3,2021-06-06 08:20:22.080,2021-07-04 08:20:22.080,2021-06-11 08:20:22.080,3,42.74,QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany
10766,56,4,2021-06-07 08:20:22.080,2021-07-05 08:20:22.080,2021-06-11 08:20:22.080,1,157.55,Ottilies Käseladen,Mehrheimerstr. 369,Köln,NULL,50739,Germany
10767,76,4,2021-06-07 08:20:22.080,2021-07-05 08:20:22.080,2021-06-17 08:20:22.080,3,1.59,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,NULL,B-6000,Belgium
10768,4,3,2021-06-10 08:20:22.080,2021-07-08 08:20:22.080,2021-06-17 08:20:22.080,2,146.32,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10769,83,3,2021-06-10 08:20:22.080,2021-07-08 08:20:22.080,2021-06-14 08:20:22.080,1,65.06,Vaffeljernet,Smagsloget 45,Århus,NULL,8200,Denmark
10770,34,8,2021-06-11 08:20:22.080,2021-07-09 08:20:22.080,2021-06-19 08:20:22.080,3,5.32,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10771,20,9,2021-06-12 08:20:22.080,2021-07-10 08:20:22.080,2021-07-05 08:20:22.080,2,11.19,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10772,44,3,2021-06-12 08:20:22.080,2021-07-10 08:20:22.080,2021-06-21 08:20:22.080,2,91.28,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10773,20,1,2021-06-13 08:20:22.080,2021-07-11 08:20:22.080,2021-06-18 08:20:22.080,3,96.43,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10774,24,4,2021-06-13 08:20:22.080,2021-06-27 08:20:22.080,2021-06-14 08:20:22.080,1,48.20,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10775,78,7,2021-06-14 08:20:22.080,2021-07-12 08:20:22.080,2021-06-28 08:20:22.080,1,20.25,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA
10776,20,1,2021-06-17 08:20:22.080,2021-07-15 08:20:22.080,2021-06-20 08:20:22.080,3,351.53,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10777,31,7,2021-06-17 08:20:22.080,2021-07-01 08:20:22.080,2021-07-24 08:20:22.080,2,3.01,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10778,5,3,2021-06-18 08:20:22.097,2021-07-16 08:20:22.097,2021-06-26 08:20:22.097,1,6.79,Berglunds snabbköp,Berguvsvägen 8,Luleå,NULL,S-958 22,Sweden
10779,52,3,2021-06-18 08:20:22.097,2021-07-16 08:20:22.097,2021-07-17 08:20:22.097,2,58.13,Morgenstern Gesundkost,Heerstr. 22,Leipzig,NULL,04179,Germany
10780,46,2,2021-06-18 08:20:22.097,2021-07-02 08:20:22.097,2021-06-27 08:20:22.097,1,42.13,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10781,87,2,2021-06-19 08:20:22.097,2021-07-17 08:20:22.097,2021-06-21 08:20:22.097,3,73.16,Wartian Herkku,Torikatu 38,Oulu,NULL,90110,Finland
10782,12,9,2021-06-19 08:20:22.097,2021-07-17 08:20:22.097,2021-06-24 08:20:22.097,3,1.10,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,NULL,1010,Argentina
10783,34,4,2021-06-20 08:20:22.097,2021-07-18 08:20:22.097,2021-06-21 08:20:22.097,2,124.98,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10784,49,4,2021-06-20 08:20:22.097,2021-07-18 08:20:22.097,2021-06-24 08:20:22.097,3,70.09,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,NULL,24100,Italy
10785,33,1,2021-06-20 08:20:22.097,2021-07-18 08:20:22.097,2021-06-26 08:20:22.097,3,1.51,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,DF,1081,Venezuela
10786,62,8,2021-06-21 08:20:22.113,2021-07-19 08:20:22.113,2021-06-25 08:20:22.113,1,110.87,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10787,41,2,2021-06-21 08:20:22.113,2021-07-05 08:20:22.113,2021-06-28 08:20:22.113,1,249.93,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
10788,63,1,2021-06-24 08:20:22.113,2021-07-22 08:20:22.113,2021-07-22 08:20:22.113,2,42.70,QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany
10789,23,1,2021-06-24 08:20:22.113,2021-07-22 08:20:22.113,2021-07-03 08:20:22.113,2,100.60,Folies gourmandes,"184, chaussée de Tournai",Lille,NULL,59000,France
10790,31,6,2021-06-24 08:20:22.113,2021-07-22 08:20:22.113,2021-06-28 08:20:22.113,1,28.23,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10791,25,6,2021-06-25 08:20:22.113,2021-07-23 08:20:22.113,2021-07-04 08:20:22.113,2,16.85,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany
10792,91,1,2021-06-25 08:20:22.113,2021-07-23 08:20:22.113,2021-07-03 08:20:22.113,3,23.79,Wolski Zajazd,ul. Filtrowa 68,Warszawa,NULL,01-012,Poland
10793,4,3,2021-06-26 08:20:22.133,2021-07-24 08:20:22.133,2021-07-11 08:20:22.133,3,4.52,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10794,61,6,2021-06-26 08:20:22.133,2021-07-24 08:20:22.133,2021-07-05 08:20:22.133,1,21.49,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil
10795,20,8,2021-06-26 08:20:22.133,2021-07-24 08:20:22.133,2021-07-23 08:20:22.133,2,126.66,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10796,35,3,2021-06-27 08:20:22.133,2021-07-25 08:20:22.133,2021-07-17 08:20:22.133,1,26.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10797,17,7,2021-06-27 08:20:22.133,2021-07-25 08:20:22.133,2021-07-08 08:20:22.133,2,33.35,Drachenblut Delikatessen,Walserweg 21,Aachen,NULL,52066,Germany
10798,38,2,2021-06-28 08:20:22.133,2021-07-26 08:20:22.133,2021-07-08 08:20:22.133,1,2.33,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10799,39,9,2021-06-28 08:20:22.147,2021-08-09 08:20:22.147,2021-07-08 08:20:22.147,3,30.76,Königlich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
10800,72,1,2021-06-28 08:20:22.147,2021-07-26 08:20:22.147,2021-07-08 08:20:22.147,3,137.44,Seven Seas Imports,90 Wadhurst Rd.,London,NULL,OX15 4NB,UK
10801,8,4,2021-07-01 08:20:22.147,2021-07-29 08:20:22.147,2021-07-03 08:20:22.147,2,97.09,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,NULL,28023,Spain
10802,73,4,2021-07-01 08:20:22.147,2021-07-29 08:20:22.147,2021-07-05 08:20:22.147,2,257.26,Simons bistro,Vinbæltet 34,Kobenhavn,NULL,1734,Denmark
10803,88,4,2021-07-02 08:20:22.147,2021-07-30 08:20:22.147,2021-07-09 08:20:22.147,1,55.23,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10804,72,6,2021-07-02 08:20:22.147,2021-07-30 08:20:22.147,2021-07-10 08:20:22.147,2,27.33,Seven Seas Imports,90 Wadhurst Rd.,London,NULL,OX15 4NB,UK
10805,77,2,2021-07-02 08:20:22.147,2021-07-30 08:20:22.147,2021-07-12 08:20:22.147,3,237.34,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA
10806,84,3,2021-07-03 08:20:22.160,2021-07-31 08:20:22.160,2021-07-08 08:20:22.160,2,22.11,Victuailles en stock,"2, rue du Commerce",Lyon,NULL,69004,France
10807,27,4,2021-07-03 08:20:22.160,2021-07-31 08:20:22.160,2021-08-02 08:20:22.160,1,1.36,Franchi S.p.A.,Via Monte Bianco 34,Torino,NULL,10100,Italy
10808,55,2,2021-07-04 08:20:22.160,2021-08-01 08:20:22.160,2021-07-12 08:20:22.160,3,45.53,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10809,88,7,2021-07-04 08:20:22.160,2021-08-01 08:20:22.160,2021-07-10 08:20:22.160,1,4.87,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10810,42,2,2021-07-04 08:20:22.160,2021-08-01 08:20:22.160,2021-07-10 08:20:22.160,3,4.33,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada
10811,47,8,2021-07-05 08:20:22.160,2021-08-02 08:20:22.160,2021-07-11 08:20:22.160,1,31.22,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10812,66,5,2021-07-05 08:20:22.160,2021-08-02 08:20:22.160,2021-07-15 08:20:22.160,1,59.78,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy
